ADAM17,BRCA1,LGALS3,LTA,MAPK14,MCAM,CIITA,MIF,MMP9,MNDA,MSH2,C1QA,MYC,NAB2,NBEA,NEDD4L,NEDD9,NFATC1,NFKB1,NME4,NRAS,NUCKS1,FAM210B,NUDT4,PBX1,PDE3B,PDGFA,PLA2G7,PLAUR,PLEK2,PLXDC2,PTEN,NLRC4,PTGS2,PTPRC,PTPRK,RBM5,RHOC,DENND2D,S100A4,S100A6,SCN3A,SERPINA1,CASP1,SERPINE1,SIAH2,SLC4A1,SOCS1,SPARC,SOCS3,ST14,TGFB1,THBS1,TIMP1,CASP3,TLK2,TLR2,TLR4,TLR9,TMOD1,TNF,TNFRSF13B,TNFRSF1A,TNFRSF1B,CD40LG,FASLG,TNS1,TP53,TSPAN5,TXNRD1,UBE2C,VEGFA,XK,ZBTB10,CCND1,CCR3,ALOX5,CCR5,CCR7,CCR9,CD19,CD28,CD4,CD40,CD80,CD86,CD8A,ANLN,CDC25A,CDH1,CDK2,CDKN1A,CDKN1B,CDKN2A,CDKN2D,CHPT1,CNKSR2,APAF1,CSF2,CTLA4,CTSD,CXCL1,CXCL10,CXCR3,DLC1,DPP4,E2F1,AXIN2,EGR1,ELANE,ERBB2,F5,FCGR2B,FOS,FOXP3,FYN,GADD45A,GLRX5,BAD,GYPA,GYPB,GZMA,GZMB,HLA-DRA,HMGA1,HMGB1,HMOX1,HOXA10,HSPA1A,BAX,ICAM1,ICOS,IFI16,IFNG,IGF2BP2,IL10,IL12B,IL15,IL18,BLVRB,IL18BP,IL1B,IL1R1,IL1R2,IL1RN,IL2,IL23A,IL2RA,IL32,IL5,BPGM,IL6,IL7R,CXCL8,INPP4B,IRAK3,IRF1,ITGA4,ITGAL,LCK,response
0.00095614,9.96E-05,0.017996291,1.37E-06,0.001034308,0.005135881,0.000842216,0.023150765,0.002163501,0.000734932,0.000509713,0.017744222,0.000632573,0.000954617,0.000280244,0.000129254,0.000670354,0.000172665,0.00092997,0.003002358,0.001425732,0.00472821,0.001872084,0.000706676,0.000131924,0.000180331,0.002995272,0.000229262,0.008321503,0.000196025,0.00040689,0.000391066,8.81E-05,0.000544133,0.001495131,0.000341374,0.001633816,0.010527933,0.000110366,0.164308217,0.23368222,8.71E-06,0.001621815,0.001885402,0.004966702,0.000412663,0,0.000249033,0.075426269,0.004405827,0.000455718,0.002914094,0.006191685,0.231153629,0.001076077,0.000431558,0.0008001,0.000317958,2.74E-05,9.19E-05,0,5.25E-06,0.005843927,0.002044504,1.77E-05,0.000115151,0.000505821,0.001070112,0.000645488,0.001092678,0.001409134,0.004818544,8.55E-06,0.000294918,0.002354788,8.13E-06,0.000855959,0.000821201,9.99E-05,3.83E-07,2.93E-06,7.24E-05,0.00221841,0.000853664,3.86E-05,0.000854714,0.001286044,0.000609177,3.52E-05,1.44E-05,0.000746558,0.008981412,0.001401012,0.000115155,0.000581632,0.002914035,3.42E-05,0.000166067,9.47E-06,0.000200525,0.018380597,0.000147134,0.005285157,0.000291834,0.001255901,5.84E-05,0.00017125,4.33E-05,0.005299802,4.62E-06,0.000771281,0.000160304,0.003957754,0.003751623,0.000193386,0.001845823,0.001497179,0.001245484,0.002165577,7.73E-07,3.26E-06,0.001131053,0.000855442,0.006133106,0.008632891,0.009854652,0.002286291,0.000553374,6.45E-06,0.004418376,0.004411311,0.000139178,0.011039789,0.000176248,0.000411455,5.77E-05,3.14E-06,0.000212832,0.000720141,0.001575922,0.001993211,0.000732497,0.000356691,2.40E-05,0.000188373,3.19E-06,1.57E-05,0.000161936,0.002777497,3.80E-05,0.001231053,0.001667077,0.000423779,0.000662265,0.000192462,0.000241963,0.001778732,0.000414388,0.000330009,0.000394691,1
0.001174574,0.000434461,0.009284164,0,0.001692201,0.00655962,0.000170593,0.013483266,0.002968409,0.000702757,0.001886797,0.021615264,0.007862445,0.001132671,1.86E-05,0.000442176,0.000164326,0.000117115,0.001192656,0.005553332,0.00254554,0.003071169,0.004026369,0.000721241,8.89E-05,0.000134835,0.000678456,0.000528455,0.023760357,0.001333466,0.000198721,0.000675708,8.41E-05,2.95E-05,0.0007785,0.000827153,0.001569568,0.031117345,0.000161144,0.080171879,0.312998317,3.26E-06,0.001186119,0.000672233,0.019227134,0.001741127,1.96E-07,0.000503217,0.048290789,0.003071666,0.000207529,0.007098143,0.003023998,0.027351927,0.002105391,0.000715913,0.000617213,0.000297689,9.06E-06,0.000321071,3.02E-06,0,0.007431479,0.000827348,1.33E-05,8.13E-05,0.000799813,0.001720951,0.002385248,0.004065967,0.023763701,0.004918336,7.01E-07,0.000156149,0.007833415,6.02E-07,0.000490595,0.000242812,3.76E-05,0,2.16E-06,8.81E-05,0.001539376,0.000632505,7.52E-05,0.000380717,0.000292543,0.002972585,0.000519092,1.64E-06,0.002206913,0.003483463,0.001333362,0.023588619,0.001630938,0.001811597,1.94E-06,0.000512628,3.29E-05,8.25E-05,0.028290873,0.000746247,0.00661029,0.000111662,0.000771386,0.000542619,0.001856506,0.000342129,0.001855949,1.16E-05,8.02E-05,5.19E-06,0.000433492,0.002755368,6.57E-05,0.002372425,0.005580279,0.003562708,0.004350708,0,0,0.000621007,0.000439482,0.000475452,0.120017568,0.01231665,0.002730563,0.000290298,1.44E-05,0.008997974,0.003429346,5.13E-05,0.009811361,0.000163638,0.007018018,0.000106458,2.20E-06,0.000124143,0.000519678,0.002522738,0.000520654,0.003048004,0.00066488,0.000113678,0.001102157,0,3.23E-05,0.000352479,0.00228605,1.15E-06,0.000937636,0.000433661,0.000312837,0.003332351,7.17E-05,8.85E-05,0.001523381,0.000395594,0.000260304,0.00016414,0
0.000387128,0.00047042,0.06232922,0,0.001368613,0.004182604,0.000416637,0.259624526,0.003418083,0.000695834,0.001052249,0.048976286,0.00545243,0.003079646,0.000100531,0.001835827,0.001791194,0.000323936,0.000735258,0.017851861,0.002268846,0.004060461,0.019666707,0.001660819,8.00E-05,0.000106394,0.000156991,0.000589891,0.00076446,0.000240297,0.000135766,0.000711329,0.000121757,1.75E-05,0.001274586,0.000150159,0.004088092,0.032734269,0.000733398,0.008894727,0.140818846,2.97E-06,0.000626367,0.00155121,0.000394146,0.000988911,5.38E-07,0.000541966,0.047329145,0.000956552,0.00063296,0.001128148,0.000635093,0.013065025,0.00157904,0.000416659,0.000393937,0.000480122,3.47E-05,0.000116428,7.02E-06,5.62E-05,0.00340018,0.001433309,3.61E-05,0.000121526,0.002033256,0.001505999,7.80E-05,0.002874159,0.010186883,0.000751474,4.74E-05,0.000186563,0.004479026,3.09E-06,0.000454357,0.000402954,0.00024865,6.10E-06,0.000146173,0.000104318,0.001943445,0.001904166,5.47E-05,0.000560885,0.001187015,0.001952038,0.000576805,0.007132054,0.026366789,0.005673959,0.00366366,0.004717477,0.001458424,0.002922446,6.75E-05,0.000253999,4.17E-06,0.000505825,0.066223559,0.008194724,0.004282817,0.000288986,0.000690817,3.77E-05,0.002354491,0.000161451,0.001586839,0,0.000350065,8.19E-06,0.001310702,0.009917497,0.000112153,0.001183183,0.002796125,0.004865054,0.005954679,0,0,0.001030715,0.000556799,0.001420905,0.013829653,0.012188125,0.008741834,9.00E-06,2.57E-05,0.015272602,0.008645313,9.72E-05,0.008423783,0.000104528,0.003339192,7.28E-05,9.87E-06,0.000233211,0.001108216,0.008472114,0.000994428,0.000197074,0.00021458,3.06E-05,0.000170598,9.11E-06,6.19E-05,0.00025929,0.003823575,0,0.001430335,0.00034793,0.00013483,0.000373695,0.000520872,6.45E-05,0.001897835,0.000242368,0.000425925,0.0004163,1
0.000839627,0.000349979,0.039392811,0,0.002044646,0.022951342,0.000153134,0.25099224,0.007500447,0.002770958,0.001045807,0.015307081,0.011045598,0.001894148,0.000318374,0.00272251,0.001492138,0.000170438,0.001503071,0.009363023,0.001806004,0.004643717,0.025042226,0.000792352,0.000296869,0.001017247,0.000412227,0.001427432,0.00682453,8.88E-05,0.000284198,0.001788245,0.000174668,0.001215473,0.00110099,0.000478461,0.001865385,0.016338933,0.000973764,0.010777442,0.03735852,4.62E-06,0.002955898,0.003348974,0.004105712,0.002226391,5.55E-05,0.000249063,0.030025012,0.012146922,0.00052409,0.003244409,0.005832243,0.082005822,0.0007549,0.000596834,0.001196426,0.000495557,2.03E-05,1.53E-05,0,4.98E-06,0.005061163,0.002290499,1.46E-05,1.28E-05,0.002201706,0.003957364,0.000539579,0.00241125,0.010535453,0.004904601,3.51E-05,0.000199109,0.016916015,1.11E-05,0.000633049,0.000157339,0.000160333,0,1.26E-05,4.82E-05,0.001107552,0.001486387,3.82E-05,0.000485994,0.000268467,0.000607363,0.000655101,0.001224104,0.020352241,0.001794482,0.004138937,0.016509319,0.001910781,0.006303969,5.95E-05,0.000415144,0.000150157,0.00160869,0.085456551,0.006917512,0.000340729,6.78E-05,0.000630028,0.003481936,0.001711024,8.71E-05,0.00581133,2.87E-05,8.90E-05,8.68E-05,0.000724474,0.015052212,0.000124637,0.005584675,0.001098008,0.004586181,0.003925498,0,0,0.000228285,0.000243454,0.000230914,0.017954763,0.010123808,0.004903698,0.00019366,6.32E-06,0.005555264,0.009718167,5.45E-05,0.0088216,2.52E-05,0.003319491,0.000161275,0,8.00E-05,0.000236432,0.005032462,0.000523108,0.007827406,0.002789468,0.001488761,0.002729406,0,9.93E-05,0.00030471,0.00150659,0,0.00130019,0.001537179,0.000784822,0.028627539,0.000588956,0.000221792,0.000757126,0.000258679,0.000228942,0.000140506,0
0.000125556,0.000142273,0.027277304,5.09E-06,0.000266226,0.00425328,0.000155451,0.285850631,0.007359098,6.57E-05,0.000318586,0.022992472,0.001711602,0.002094043,3.31E-05,0.000512757,0.000695133,0.00057416,0.000389834,0.013099601,0.000623824,0.002241514,0.003981219,0.000452751,1.95E-05,0.000110281,0.001127791,0.00048024,0.000793225,0.000293055,4.43E-05,0.000439568,8.01E-06,1.21E-05,0.000134008,0.000119762,0.000569648,0.013980347,6.36E-05,0.004852536,0.244731481,7.91E-07,0.000422167,0.000236005,0.000352005,0.000792749,0,0.000184115,0.020036117,0.001117975,9.16E-05,0.00676701,0.000725813,0.091879609,0.00058466,0.000203256,0.000107534,2.95E-05,2.38E-05,3.53E-05,0,1.22E-05,0.004201392,0.000685238,1.92E-05,1.62E-05,0.000819286,0.002020896,3.66E-05,0.000980766,0.012378258,0.000167684,4.75E-06,6.81E-05,0.007021926,9.95E-07,0.000129364,8.92E-05,0.000166695,6.61E-07,2.66E-05,1.52E-05,0.001066317,0.000309626,6.17E-06,8.12E-05,0.000329417,0.000285172,0.000204132,0.00068982,0.023567197,0.006435091,0.000680969,0.004109015,0.000430772,0.002924702,7.92E-06,3.37E-05,0,0.000351407,0.083307245,0.000244083,0.000215003,0.000475452,0.000159317,1.47E-05,0.003669857,0.000201298,0.003197188,2.72E-06,0.001466738,2.14E-06,0.000296611,0.002789828,0.000103674,0.000917231,0.000932856,0.002009902,0.004941794,1.76E-06,0,0.000252183,8.37E-05,0.001893536,0.004990016,0.00304612,0.003913628,0.00011465,1.16E-05,0.018121844,0.006058744,1.31E-05,0.003482061,6.41E-05,0.000599639,9.90E-06,0,1.15E-05,0.000111632,0.007402322,0.001147636,3.21E-05,0.000153839,6.16E-05,6.30E-05,2.53E-06,1.46E-05,1.21E-05,0.004106881,0,0.000528903,2.31E-05,6.23E-05,0.000210068,0.000175575,1.35E-05,0.000439182,5.45E-05,0.0002565,0.000241808,1
0.000539593,0.000245132,0.095303994,3.13E-06,0.002532126,0.001501489,0.001350364,0.046611832,0.014944595,0.001309393,0.000914328,0.138202857,0.006018724,0.002950043,0.000151047,0.000625001,0.001815156,0.001057824,0.001795812,0.007467733,0.002953365,0.006204341,0.005442215,0.001559214,8.02E-05,0.000473075,0.000515494,0.001514127,0.001104084,0.00071804,0.000282544,0.001288294,9.73E-05,2.23E-05,0.006300488,0.000341814,0.00440502,0.015415963,0.001460376,0.030238372,0.114013567,1.10E-05,0.004595582,0.003495426,0.000343918,0.001913802,0,0.002462659,0.02049659,0.001496327,0.000344986,0.003176313,0.000525891,0.034899981,0.002240108,0.000803185,0.001324439,0.000587874,0.000118915,0.001417378,4.76E-06,0.000331726,0.005387306,0.005021636,0.000180828,0.001293302,0.001711923,0.001513088,0.000361003,0.002943849,0.003600709,0.000846267,1.18E-05,0.000783315,0.002711867,1.12E-05,0.001114469,0.002299849,0.00086844,5.80E-06,0.000851725,0.000386906,0.004815823,0.001909072,0.000134151,0.001813578,0.012465913,0.000364233,0.000171537,0.000492179,0.01038384,0.002997759,0.005213765,0.008628221,0.002104041,0.005069669,1.50E-05,0.000492256,4.55E-05,0.000847384,0.07145906,0.000189403,0.034066487,0.003653268,0.00113508,9.66E-05,0.000649573,7.87E-05,0.00063215,0,0.000891052,1.53E-05,0.000915451,0.003896281,0.000303558,0.003379032,0.001296204,0.004833117,0.003965374,0,1.12E-05,0.012249477,0.004297829,0.006634295,0.007027814,0.017271567,0.01125445,0.00059566,1.38E-05,0.013415405,0.011424374,0.000799415,0.015486878,0.001706808,0.00074025,0.000207281,2.18E-05,0.000573992,0.003226635,0.014549821,0.008126392,0.000248775,0.002414353,0.000542732,0.000527255,1.77E-05,8.50E-05,0.000196632,0.022235063,0,0.002509342,0.00014675,0.000547781,0.000192639,0.00050204,0.000211297,0.010006462,0.000801321,0.002964175,0.004529295,0
0.001265159,0.000353981,0.024472158,4.47E-06,0.002090531,0.021812874,0.000833273,0.04307174,0.003701551,0.001820584,0.001273138,0.052750306,0.002661087,0.001555619,0.000114977,0.000315113,0.001771561,0.000663124,0.0018865,0.00646277,0.002777354,0.009686562,0.006115064,0.001392126,0.000791213,0.00157517,0.001742227,0.001241574,0.003009972,0.000174487,0.001697279,0.001506508,0.000246596,0.000152071,0.004357269,0.000548247,0.002364047,0.014570628,0.000506652,0.024628923,0.072724452,1.10E-05,0.002927046,0.002623799,0.00237245,0.000885916,4.47E-06,0.000354954,0.231159851,0.004427383,0.001271583,0.005127874,0.00636085,0.057021233,0.003459758,0.000842871,0.00109908,0.001461807,9.15E-05,0.000348784,3.12E-06,2.15E-05,0.00786674,0.002978289,0.000133805,0.00021957,0.003252466,0.002335239,0.000359358,0.003543864,0.005419504,0.001233347,2.57E-05,0.000497518,0.006305068,5.33E-05,0.000954308,0.001026011,0.000487362,3.24E-06,0.000104884,0.00032494,0.005129981,0.001595709,9.14E-05,0.001626903,0.001796289,0.001126306,0.000207227,0.001442525,0.005745217,0.010227197,0.004650547,0.000174235,0.000820851,0.003077448,1.51E-05,0.000524795,1.44E-05,0.000184122,0.084621217,0.000656875,0.018774944,0.000728211,0.002466632,0.00040023,0.000759077,0.000178783,0.009563885,6.57E-06,0.000701568,5.44E-05,0.00107362,0.016745347,0.000180451,0.002283393,0.00259546,0.003205956,0.003245557,2.59E-06,7.07E-06,0.002423647,0.000693378,0.007925917,0.004532842,0.025024415,0.024436972,0.001224883,3.62E-06,0.010013563,0.006912535,0.000208928,0.011775032,0.000214333,0.000430983,0.000143731,1.19E-05,0.000322655,0.003079025,0.00791651,0.00218546,0.00077012,0.002138111,3.97E-05,0.000455756,1.79E-05,4.11E-05,0.000304347,0.006224249,0,0.002240119,0.00048011,0.000892232,0.002515908,0.000503992,0.00044583,0.003002693,0.001936393,0.001133019,0.000985918,0
0.000579508,0.000503492,0.057946926,0,0.001061252,0.014694931,0.000499419,0.128562339,0.005193262,0.001616771,0.001173153,0.043381488,0.003300876,0.003727655,2.83E-05,0.001230094,0.000834988,0.000533476,0.000936813,0.018723718,0.001478433,0.004599619,0.002971854,0.00074286,9.22E-05,0.000279842,0.001315056,0.002104639,0.003591561,0.00030959,0.000440944,0.000980386,0.000145903,4.43E-05,0.001310513,0.000363685,0.001867991,0.016135533,0.000782516,0.022609796,0.235016783,1.16E-06,0.001802334,0.003048968,0.002304897,0.000770042,3.11E-05,0.001347706,0.058615878,0.001864991,0.001029385,0.002946177,0.001644498,0.043204821,0.001332398,0.000438985,0.000678109,0.000647261,1.24E-05,4.06E-05,2.12E-06,4.82E-06,0.004069242,0.002366093,2.80E-05,0.000133802,0.001170885,0.001026864,0.000369284,0.002406841,0.009253441,0.001431421,1.31E-05,0.000147123,0.003012008,1.14E-05,0.001104251,0.000499752,7.33E-05,6.23E-07,2.92E-06,6.15E-05,0.002267023,0.001458962,7.48E-05,0.000896838,0.001476549,0.001318626,0.000556527,0.000215536,0.018047683,0.010419268,0.002097242,0.004810507,0.001144397,0.004919301,2.93E-05,0.000226549,1.02E-05,0.000227248,0.098803234,0.000417663,0.009443682,0.000183573,0.000640223,0.000142715,0.00173933,6.94E-05,0.001145529,3.68E-06,0.000320744,1.04E-05,0.001384282,0.002753245,0.000177921,0.001682736,0.002498368,0.002684406,0.003167517,2.13E-06,4.36E-06,0.000959478,0.000756413,0.004550648,0.009436163,0.013655826,0.011738333,0.000961445,1.61E-05,0.008807975,0.003161474,0.000156865,0.009902446,0.000245998,0.000286368,0.000226861,1.72E-06,0.00021755,0.001416172,0.008291786,0.001445316,0.000268414,0.000532286,0.000233546,0.000849861,0,4.36E-05,9.69E-05,0.003861421,0,0.001505076,9.49E-05,0.000152916,0.004051754,0.00130422,0.000149371,0.00145749,0.000343384,0.000348912,0.000336385,0
0.000293094,0.000360552,0.005678632,8.25E-06,0.001006959,0.003343598,0.000246863,0.287786339,0.001667437,0.000201323,0.000648023,0.103632765,0.008414094,0.003027984,7.68E-06,0.001560701,0.000888206,0.001211738,0.000431782,0.049213845,0.000977731,0.005501987,0.00498446,0.001242732,0.000831006,6.53E-05,0.000830393,0.000328808,0.00061132,9.52E-05,5.49E-05,0.000720445,6.32E-05,8.72E-06,0.000484913,8.77E-05,0.00185619,0.011505527,0.000361842,0.019432522,0.050267624,8.16E-07,0.001255024,0.000902137,0.000644672,0.000924955,2.04E-06,0.002405534,0.034812905,0.000939499,0.000114512,0.002178855,0.000239191,0.08939689,0.00047132,0.000474526,0.000234032,0.000155098,3.08E-05,0.000251385,9.81E-06,3.62E-05,0.004391617,0.002151649,5.82E-05,0.000112427,0.000806597,0.003931894,0.00034216,0.001293844,0.018530055,0.000622474,5.79E-06,0.000942121,0.005402587,0,0.000166505,0.000233398,0.000259374,0,8.26E-05,7.53E-05,0.002908283,0.000747631,1.73E-05,0.000551835,0.002356423,0.000519989,0.000915899,1.49E-05,0.015349175,0.002039821,0.001523358,0.003638568,0.001289161,0.004634555,2.37E-06,0.000107573,0,0.000196508,0.041015773,3.05E-05,0.002441872,0.000658103,0.002382995,5.32E-05,0.002671369,0.000199699,0.001757824,5.91E-06,0.001770503,1.30E-05,0.000138412,0.005220807,0.000215254,0.001425853,0.001198578,0.0051738,0.004864772,0,0,0.002608682,0.000967803,0.006513276,0.03711418,0.009878771,0.005819837,0.000599658,1.79E-05,0.022101137,0.004580749,7.26E-05,0.013004686,7.52E-05,0.000638699,6.20E-05,9.33E-07,7.86E-05,0.000882844,0.02227561,0.003781514,6.66E-05,0.000314475,6.51E-05,0.000265374,0,6.07E-05,0.000125665,0.008310964,0,0.000936915,1.93E-05,0.000213921,2.06E-05,0.000294127,3.04E-05,0.003774255,4.03E-05,0.000609013,0.000894799,0
0.001183575,0.000435235,0.057403178,0,0.001591995,0.017717771,0.001762558,0.23953642,0.000779313,0.001900042,0.002125168,0.031081163,0.015641506,0.002331974,0.000399607,0.003398348,0.003224643,0.001441669,0.001585927,0.009874009,0.002990357,0.00838638,0.016522169,0.001126735,0.000172625,0.000144968,0.003174926,0.000125066,0.001538193,0.000149194,0.000572703,0.002838408,0.000108846,3.09E-05,0.002026693,0.001304374,0.00277192,0.014497357,0.000222268,0.012132844,0.0957197,1.68E-06,0.003021427,0.013287712,0.001597997,0.001188088,6.88E-07,0.000872227,0.034555362,0.000859377,0.00085711,0.004544297,0.001513158,0.049248779,0.001791576,0.000836005,0.00087981,0.000831796,2.91E-05,0.000894842,2.15E-06,2.39E-05,0.005174504,0.002262201,4.46E-05,0.000152144,0.001030545,0.002388959,0.00068273,0.002408533,0.005463272,0.000822934,1.01E-06,0.001031628,0.019194065,1.08E-06,0.001176554,0.000771794,0.000160136,0,3.92E-05,0.000132009,0.004120024,0.000957267,6.71E-05,0.001009088,0.001709063,0.001404569,0.00029728,0.006172583,0.031148321,0.002642857,0.003840732,0.007443763,0.00089822,0.006362694,2.42E-06,0.000282326,2.74E-06,0.000173169,0.044124363,4.34E-05,0.014899125,0.000610218,0.004011537,6.29E-05,0.001210642,5.29E-05,0.001791892,6.67E-06,0.001750268,1.14E-05,0.000926341,0.00441056,0.000173833,0.003608482,0.002796409,0.005262688,0.003685936,0,0,0.001934832,0.001067637,0.001425585,0.024276997,0.027930104,0.003180966,8.94E-05,1.54E-06,0.008894426,0.012665979,0.000118598,0.011453065,0.000194104,0.00295561,6.30E-05,4.60E-06,0.000266859,0.00105121,0.00512194,0.002192176,0.000348455,0.000721499,8.37E-05,0.000255421,2.42E-06,5.39E-05,0.000340559,0.004497941,2.16E-06,0.001156021,4.70E-05,0.000137081,0.000347458,0.001490609,0.00014759,0.005473664,0.000605394,0.000767438,0.000538337,1
0.001814635,0.000255465,0.056595579,0,0.001950956,0.019444447,0.001072112,0.216604049,0.001317527,0.001339614,0.002629399,0.015904576,0.018629158,0.002704593,0.000549617,0.003831746,0.003699922,0.001763743,0.001647613,0.008284365,0.003557409,0.007851077,0.020059134,0.001439288,0.000181218,7.64E-05,0.002241637,4.96E-05,0.001053607,0.00010282,0.000556027,0.00359123,7.59E-05,6.92E-05,0.00181187,0.001493832,0.00471602,0.014282211,0.000106398,0.024622519,0.135387133,1.26E-06,0.002104335,0.015664562,0.001648133,0.001204984,4.25E-07,0.00036349,0.040945375,0.000507974,0.000527918,0.003346496,0.000385632,0.033440852,0.001824999,0.001062977,0.000975199,0.000974143,2.36E-05,0.001278168,3.96E-06,7.34E-06,0.004495629,0.001556837,1.44E-05,7.94E-05,0.000581901,0.002169196,0.000669215,0.002662334,0.002661625,0.000739908,1.70E-06,0.00154915,0.021067049,2.63E-06,0.000966529,0.000499468,7.01E-05,8.94E-07,5.71E-06,0.000100163,0.003273192,0.000939735,7.34E-05,0.000910718,0.000594931,0.00076203,0.000188594,0.014816598,0.038957377,0.002841127,0.004230545,0.008536953,0.000565708,0.006174269,2.59E-06,0.000360092,3.38E-06,0.000118192,0.047229624,1.04E-05,0.008920105,0.000236189,0.005028563,3.14E-05,0.00075299,8.04E-05,0.003750063,0,0.00194539,1.06E-05,0.000903252,0.003455707,0.000140675,0.003892222,0.002776125,0.005198091,0.003525927,0,0,0.000735215,0.00042237,0.001039083,0.019314809,0.026762372,0.001492166,3.42E-05,0,0.006713631,0.009157649,7.66E-05,0.010833671,8.64E-05,0.004068444,5.61E-05,2.45E-06,0.000165568,0.000707557,0.004519359,0.001415033,0.000445217,0.000292915,3.56E-05,0.000164826,3.02E-06,5.50E-05,0.000182109,0.001744711,2.68E-06,0.00138348,7.78E-06,8.51E-05,0.000148782,0.002216377,0.000181142,0.003191681,0.000588283,0.000445354,0.000196914,1
0.00162576,0.000321928,0.032384369,0,0.003153404,0.003526003,0.000284158,0.109808905,0.010916988,0.000497666,0.000868604,0.002793845,0.007523308,0.003885915,1.31E-05,0.000126338,0.000213312,0.000466629,0.003770807,0.005098255,0.001469187,0.003676398,0.003380093,0.001135733,0.000396064,6.90E-05,0.000598847,0.000251039,0.002263722,0.005236807,0.001251669,0.001607208,3.88E-05,0.000365578,0.00074135,0.000887211,0.004039066,0.018514587,0.001956961,0.033839729,0.179278362,4.50E-06,0.009177159,0.003658618,0.002433496,0.003108344,0,0.003337738,0.023087992,0.011174517,0.024406197,0.003996506,0.000788359,0.02598026,0.001496926,0.000757981,0.00028301,8.61E-05,5.45E-06,0.000215912,1.87E-05,9.50E-06,0.013346883,0.001477524,0.00011179,3.49E-05,0.000564082,0.002479093,0.001396411,0.002056,0.006693811,0.002796534,4.04E-05,3.94E-05,0.003373003,5.18E-06,0.000569552,0.000179449,0.001217232,1.64E-06,9.55E-06,0.000111438,0.001242734,0.001480157,3.19E-05,0.000247768,9.88E-05,0.000861758,0.000304817,0.012614758,0.001880623,0.023081953,0.002186299,0.001556534,0.0018745,0.00057169,2.48E-06,0.000198861,0.000177881,0.000595443,0.106731341,0.007351577,0.000321869,0.000131947,0.000252767,0.000210595,0.000799878,0.000167532,0.012645398,0,0.006447195,8.80E-05,0.000280182,0.040935481,0.000605155,0.000840497,0.003323067,0.005711296,0.005385362,0,0,0.00026615,0.0001646,0.00037623,0.016922576,0.014271069,0.013410009,7.05E-05,2.10E-05,0.013302824,0.002038957,0.000328919,0.014799335,9.04E-06,6.59E-05,4.71E-05,1.81E-05,0.000187359,0.011673183,0.01491446,0.000617246,0.001246094,0.00213066,0.011510979,0.02472082,1.03E-05,0.000229511,0.000214586,0.007515318,0,0.001529176,0.000377596,0.000721436,0.00222687,0.000352916,0.000180936,0.001559559,9.13E-05,0.000263485,0.000951821,1
0.000829408,0.000568813,0.097205475,0,0.003199164,0.017314474,0.000752353,0.032709819,0.001616674,0.0017765,0.001999295,0.06872097,0.010598854,0.002051464,0.000323784,0.004198265,0.011050266,0.000578299,0.002043316,0.007360392,0.003146279,0.008786394,0.022126721,0.002269542,0.00043384,0.000757148,0.011735229,0.000789714,0.000815275,0.000475345,0.000626005,0.002548891,0.00021442,0.000138394,0.005647494,0.000961772,0.004749869,0.018205451,0.001206127,0.013827722,0.078788608,5.40E-06,0.008434166,0.002697859,0.001521834,0.001895087,0,0.000573626,0.045181195,0.002051579,0.000906855,0.003124837,0.002717177,0.045293981,0.002499707,0.001859659,0.002466171,0.001324608,2.73E-05,0.00090901,1.87E-06,6.04E-05,0.005780467,0.002908059,0.000184449,0.000358621,0.00298027,0.003678819,0.000381639,0.005205952,0.008192884,0.003526443,0.00016155,0.001306215,0.010576197,1.49E-05,0.000715385,0.001028613,0.000381135,0.000108685,7.21E-05,0.000687464,0.005308528,0.001506914,0.000213787,0.001641573,0.003089632,0.002843965,0.000881167,0.00072897,0.044978165,0.011036303,0.004012322,0.000272418,0.001683525,0.004274861,7.63E-05,0.00061478,8.63E-06,0.000530484,0.135842244,0.000192661,0.012620906,0.000491219,0.00415085,0.000290073,0.002810329,0.00022318,0.002182591,4.06E-05,0.002087369,2.66E-05,0.000638022,0.001668438,0.000186304,0.003007197,0.002806283,0.005874465,0.003187208,0,0,0.003460379,0.000500637,0.002744158,0.009946119,0.033448543,0.003533136,0.000202382,1.38E-05,0.013615306,0.009922193,0.00050006,0.00992,0.000262635,0.000301712,0.000141076,2.07E-05,0.000275674,0.002505361,0.007794494,0.001815114,0.00056091,0.002069205,0.000166415,0.000209867,5.14E-06,7.38E-05,0.000614592,0.005461128,8.22E-06,0.002609115,8.58E-05,0.000695722,0.000674396,0.001292541,0.000355891,0.003459964,0.001575055,0.001025808,0.001153941,0
